cluster_id,score,summary
103,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]",Đồng_thời góp_phần tăng_cường công_tác giáo_dục truyền_thống cho thế_hệ trẻ tạo động_lực để thực_hiện thắng_lợi sự_nghiệp xây_dựng và bảo_vệ Tổ_quốc_Việt_Nam xã_hội_chủ_nghĩa trong tình_hình mới.Sớm hiện_thực_hóa quyết_định nói trên trong thực_tiễn đời_sống sư_phạm sẽ là nền_tảng cơ_sở pháp_lý quan_trọng cho việc triển_khai quá_trình dạy_học tích_cực nâng cao năng_lực sư_phạm của đội_ngũ giáo_viên cũng như năng_lực sáng_tạo của người học.Theo cô_giáo Tạ_Thị_Ngọc_Tú giáo_viên dạy môn lịch_sử Trường_Trung_học phổ_thông Phan_Huy_Chú Đống_Đa quận Đống_Đa việc tổ_chức dạy_học môn lịch_sử theo hướng bao_gồm cả nội_dung bắt_buộc và tự chọn là phù_hợp và cần_thiết khẳng_định vị_trí đặc_biệt quan_trọng của môn_học này trong việc giáo_dục phát_triển nhân_cách cũng như các giá_trị truyền_thống đối_với học_sinh cấp trung_học_phổ_thông.Theo lộ_trình năm_học 20222023 học_sinh lớp 10 trên cả nước sẽ bắt_đầu học lịch_sử theo phương_án đã ban_hành.Quyết_định điều_chỉnh môn_học lịch_sử từ tự chọn thành bắt_buộc với tất_cả học_sinh cấp trung_học_phổ_thông đồng_thời vẫn có nội_dung tự chọn dành cho những học_sinh yêu_thích môn_học này và có mong_muốn tìm_hiểu chuyên_sâu về lịch_sử đã nhận được sự đồng_thuận cao.Thầy_trò đều hào_hứng.Cũng theo ông Nguyễn_Xuân_Thành việc nghiên_cứu để điều_chỉnh chương_trình môn lịch_sử với phần bắt_buộc 52 tiếtnăm học không phải là chương_trình được xây_dựng mới từ đầu mà được điều_chỉnh tinh_giảm từ chương_trình môn lịch_sử 70 tiếtnăm học đã được xây_dựng trong Chương_trình giáo_dục_phổ_thông 2018 nên việc thực_hiện sẽ bảo_đảm về tiến_độ chất_lượng
104,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]",Với khả_năng xác_thực dữ_liệu phi tập_trung tốc_độ xử_lý dữ_liệu số nhanh_chóng nhưng vẫn đảm_bảo được tính bảo_mật và riêng_tư của dữ_liệu công_nghệ_Blockchain đã và đang được triển_khai hiệu_quả trong nhiều dự_án chuyển_đổi số.Theo ông Long hiện vẫn chưa có đề_cập cụ_thể về việc ứng_dụng và phát_triển công_nghệ blockchain nhưng với xu_hướng mạnh_mẽ như hiện_nay trong thời_gian sắp tới hy_vọng Việt_Nam sẽ có những thay_đổi tích_cực có sự phối_hợp của các cơ_sở ban_ngành cùng các tổ_chức doanh_nghiệp trong xây_dựng hoàn_thiện hành_lang_pháp_lý về nghiên_cứu phát_triển thử_nghiệm các sản_phẩm dịch_vụ giải_pháp dựa trên nền_tảng công_nghệ blockchain.Theo ông Vũ_Thế_Bình blockchain được nói đến nhiều trong khoảng 10 năm gần đây tại Việt_Nam có tiềm_năng rất lớn việc ứng_dụng blockchain trong nhiều lĩnh_vực khác nhau như tài_chính ngân_hàng y_tế giáo_dục.Điều này nhằm thúc_đẩy và đưa ra sáng_kiến ứng_dụng thực_tiễn công_nghệ blockchain vào mọi lĩnh_vực của đời_sống cùng Câu_lạc_bộ blockchain trực_thuộc Hiệp_hội Internet Việt_Nam.Ông Long cũng cho biết VIA rất mong_muốn vận_động được những tổ_chức doanh_nghiệp cá_nhân có cùng mối quan_tâm và sở_thích về công_nghệ blockchain sẽ cùng tập_hợp lại để tham_gia và đồng_hành trong các hoạt_động chương_trình và sự_kiện có tính chuyên_môn cao
105,"[1.0028363  0.93192869 1.01296596 1.01296596 1.01296596 0.99270665
 1.0028363  1.01296596 0.98257699 1.01296596 1.01296596 1.01296596
 1.01296596 1.0028363  1.0028363  0.95218801 1.0028363  1.01296596
 1.01296596 0.96231767 1.01296596 1.01296596 1.01296596 1.01296596
 1.0028363  1.01296596 0.98257699 1.01296596 1.0028363  1.01296596
 0.96231767 1.01296596 1.01296596 1.0028363  1.01296596 1.01296596
 1.01296596 1.01296596 1.0028363  0.98257699 0.98257699 1.01296596
 0.98257699 1.0028363  1.01296596 1.01296596 1.0028363  0.99270665
 1.01296596 1.01296596 0.99270665 1.01296596 1.01296596 0.96231767
 1.01296596 0.99270665 1.0028363  1.01296596 0.95218801 1.01296596
 1.01296596 0.99270665 1.0028363  1.0028363  1.01296596 1.0028363
 0.99270665 1.01296596 1.01296596 1.01296596 0.96231767 1.0028363
 1.01296596 1.0028363  1.0028363  0.91166937 1.0028363  1.01296596
 1.0028363  0.97244733 0.96231767 1.01296596 1.01296596 0.94205835
 1.01296596 1.01296596 1.0028363  0.99270665 1.01296596 1.01296596
 0.99270665 0.96231767 1.01296596 1.01296596 1.0028363  0.99270665
 0.99270665 1.01296596 1.01296596 1.01296596]",Đây là giải đấu mà những Quốc_Việt_Văn Trường Văn_Khang đã chơi nổi_bật và làm tốt vai_trò dẫn_dắt lối chơi của U19 Việt_Nam.Anh lập cú đúp trước U19 Philippines 2 lần phá_lưới U19_Myanmar và cuối_cùng là 1 bàn trong trận tranh hạng ba với U19 Thái_Lan.Kết_quả 11 được giữ nguyên đến hết trận.Tôi hiểu rằng người hâm_mộ luôn hi_vọng U19 Thái_Lan có_thể đạt được thành_tích cao.Đây cũng là thời_điểm để U19 Việt_Nam có được bài test tâm_lý.Đó là phần_thưởng xứng_đáng cho những nỗ_lực của thầy_trò huấn_luyện_viên Đinh_Thế Nam.Thua U19 Lào ở trận bán_kết và thua nốt U19 Việt_Nam trong trận tranh hạng ba U19 Thái_Lan rời giải mà không có được một phần_thưởng an_ủi.Nỗi buồn kép của U19 Thái_Lan
106,"[0.98946833 0.96764182 0.97491732 1.00401933 0.98946833 0.95309082
 0.98219283 1.01857034 0.94581531 0.80758077 0.98946833 1.01857034
 0.93126431 1.00401933 1.01129484 1.03312134 1.03312134 1.01857034
 1.01857034 1.01857034 1.02584584 1.00401933 0.72755024 1.02584584
 0.99674383 0.98946833 0.9167133  1.01857034 0.92398881 1.02584584
 1.00401933 0.77120326 1.01129484 0.99674383 1.04039685 0.96036632
 1.02584584 1.01857034 1.04039685 0.96036632 0.8948868  0.94581531
 1.01129484 1.01857034 1.03312134 0.98219283 1.03312134 1.03312134
 0.96764182 1.00401933 0.98219283 1.02584584 0.99674383 1.01129484
 1.01857034 0.94581531 1.01857034 1.01129484 1.02584584 0.98946833
 1.01129484 1.02584584 1.04039685 1.01857034 1.00401933 1.03312134
 1.03312134 1.01129484 0.95309082 0.96036632 1.01857034 1.01129484
 1.04039685 0.86578479 1.01129484 0.99674383 0.93126431 1.02584584
 1.03312134 1.01129484 0.97491732 0.98219283 1.04039685 1.03312134
 1.00401933 1.00401933 1.03312134 0.88033579 0.95309082 0.99674383
 0.98219283 1.03312134 1.02584584 1.04039685 1.02584584 1.03312134
 1.02584584 1.02584584 1.03312134 1.01857034 1.02584584 1.04039685
 1.02584584 1.03312134 1.01857034 1.03312134 1.00401933 1.02584584
 0.99674383 1.03312134 1.04039685 1.00401933 1.00401933 1.04039685
 0.98946833 0.96036632 1.01857034 1.02584584 1.02584584 1.02584584
 1.04039685 1.02584584 0.99674383 0.93126431 1.04039685 1.04039685
 1.01857034 1.04039685 1.01129484 0.95309082 1.01857034 1.01857034
 0.96036632 1.01129484 1.03312134 1.04039685 0.99674383 0.98219283
 1.02584584 1.00401933 1.04039685 1.03312134 1.04039685]",Thông_cáo_chung đưa ra sau hội_nghị đã gần như không đề_cập vấn_đề này và thậm_chí còn bị đánh_giá là mơ_hồ.Điển_hình_như mối quan_hệ Saudi_Arabia và Israel chưa bình_thường hóa quan_hệ và cũng chưa có những tín_hiệu cho thấy có sự thay_đổi mang tính tích_cực.Tại Saudi_Arabia nơi chủ_đề được coi là quan_trọng nhất với Mỹ là thuyết_phục các nước tăng sản_lượng dầu_thô cũng diễn ra không như kỳ_vọng.Những nỗ_lực của ông Biden thuyết_phục Arập_Xêút tăng sản_lượng dầu cũng thất_bại.Liên_quan đến chương_trình hatjk nhân của Iran phương_pháp ưu_tiên của chúng_tôi là đối_thoại vào giải_pháp ngoại_giao.Do_đó chuyến thăm của Tổng_thống Mỹ diễn ra trước cuộc họp OPEC vào tháng 8 trong đó một thỏa_thuận mới có_thể ra_đời.Theo đài_truyền_hình nhà_nước Saudi_Arabia_Mỹ và Saudi_Arabia ký_kết 18 thỏa_thuận chiến_lược trong hàng_loạt lĩnh_vực như năng_lượng đầu_tư viễn_thông không_gian y_tế.Tại Palestine ông Biden khẳng_định sự ủng_hộ lâu_dài và nhất_quán đối_với giải_pháp hai nhà_nước và thừa_nhận người dân Palestine xứng_đáng có một nhà_nước độc_lập hiện_hữu
107,"[0.97640358 1.01708706 1.01708706 0.99674532 0.99674532 1.01708706
 1.01708706 1.01708706 0.99674532 1.01708706 0.97640358 1.01708706
 1.01708706 0.99674532 0.99674532 1.01708706 0.99674532 0.99674532
 1.01708706 1.01708706 0.99674532 1.01708706 1.01708706 0.99674532
 1.01708706 1.01708706 1.01708706 1.01708706 1.01708706 0.99674532
 1.01708706 1.01708706 0.95606184 1.01708706 0.99674532 0.9357201
 0.99674532 1.01708706 0.95606184 1.01708706 0.99674532 0.99674532
 0.99674532 1.01708706 0.77298617 0.99674532 1.01708706 1.01708706
 1.01708706 1.01708706]",Theo thông_báo VSD cũng đề_nghị các thành_viên được lấy ý_kiến gửi về cho VSD trước ngày 572022.Ngân_hàng thanh_toán hoàn_tất thanh_toán tiền sau 12 h00.Thị_trường chứng_khoán Việt_Nam đã thực_hiện tái cấu_trúc từ 2021 và có nhiều thay_đổi.Các thành_viên được lấy ý_kiến gửi về cho VSD trước ngày 57.Cụ_thể nhà_đầu_tư sẽ được giao_dịch ngay trong chiều T2 mà không phải đợi sang sáng ngày T3 như hiện_nay
108,"[1.00960384 1.00960384 1.00090036 1.00960384 1.00960384 0.96608643
 1.00960384 1.00960384 1.00960384 1.00960384 1.00090036 1.00090036
 1.00090036 1.00090036 1.00960384 1.00960384 1.00960384 0.96608643
 1.00090036 0.9834934  0.99219688 1.00960384 1.00960384 1.00960384
 1.00960384 1.00960384 1.00090036 1.00960384 0.9834934  0.95738295
 1.00960384 1.00960384 1.00960384 0.97478992 1.00960384 1.00960384
 1.00960384 0.94867947 1.00960384 1.00090036 1.00960384 1.00960384
 1.00090036 1.00960384 1.00960384 1.00960384 1.00960384 0.99219688
 1.00960384 1.00960384 1.00960384 1.00960384 0.95738295 1.00960384
 1.00960384 1.00090036 0.91386555 0.96608643 1.00960384 1.00960384
 1.00960384 1.00960384 1.00960384 0.9834934  1.00960384 1.00960384
 1.00960384 0.93127251 1.00960384 0.99219688 1.00960384 1.00960384
 1.00960384 1.00090036 1.00090036 1.00960384 0.9834934  1.00960384
 1.00960384 1.00960384 1.00960384 1.00090036 1.00960384 1.00960384
 1.00090036 1.00090036 1.00090036 1.00090036 0.99219688 1.00960384
 1.00960384 1.00090036 1.00090036 1.00960384 1.00090036 1.00960384
 1.00090036 0.96608643 0.99219688 1.00960384 1.00960384 1.00960384
 1.00960384 1.00960384 0.92256903 1.00960384 0.99219688 1.00960384
 1.00960384 0.99219688 1.00960384 1.00960384 1.00090036 1.00960384
 1.00960384 0.94867947]",Nghị_quyết 18NQTW có các nội_dung chính như tiếp_tục nhấn_mạnh quan_điểm đất_đai thuộc sở_hữu_toàn_dân do Nhà_nước là đại_diện chủ_sở_hữu và thống_nhất quản_lý quyền sử_dụng đất không phải quyền_sở_hữu và người có nhiều nhà_đất sẽ bị đánh_thuế cao.Nguyên_tắc của bất_động_sản hay cụ_thể là đất_đai thì phải mang tính hiệu_quả sử_dụng hơn là sở_hữu.– Ông Trần_Khánh_Quang_Nghị_quyết 18 là một chính_sách đúng nhằm làm_lành_mạnh thị_trường trong đó vấn_đề lớn nhất là sở_hữu đất_đai và tránh đầu_cơ đất_đai.Theo tôi nghĩ việc sở_hữu đất_đai phải có sự chia_sẻ với xã_hội một_cách tương_xứng về những giá_trị mà mình hưởng lợi từ hạ_tầng.Việc thu thuế cao đối_với người sở_hữu nhiều bất_động_sản là quyết_định đúng.Thuế tài_sản sẽ tạo nguồn thu ngân_sách ổn_định từ thị_trường bất_động_sản sau đó sử_dụng nguồn vốn này để đầu_tư phát_triển hạ_tầng nhằm gia_tăng nguồn cung cho thị_trường.Về lâu_dài loại thuế này sẽ khuyến_khích sử_dụng có hiệu_quả đất_đai đưa bất_động_sản về đúng giá_trị thực của nó.Thực_tế việc đầu_cơ hiện_nay khiến rất nhiều nhà_đất để không quá lãng_phí
109,"[1.00562193 1.02459592 1.00562193 1.02459592 1.02459592 1.00562193
 1.00562193 1.02459592 1.00562193 1.02459592 0.98664793 1.02459592
 1.00562193 1.00562193 1.00562193 1.00562193 0.96767393 1.00562193
 0.96767393 1.00562193 1.00562193 1.00562193 1.02459592 1.02459592
 1.00562193 1.02459592 1.02459592 1.00562193 1.00562193 1.00562193
 1.00562193 1.00562193 1.02459592 1.02459592 1.02459592 0.98664793
 1.00562193 1.00562193 1.02459592 1.00562193 1.00562193 1.02459592
 1.00562193 1.02459592 1.00562193 1.00562193 1.02459592 0.53127196
 1.00562193 0.98664793 0.96767393 1.00562193 1.02459592 1.00562193]",Một giám_đốc CDC như anh phải dành_dụm bao_nhiêu năm mới có được số tiền mấy chục tỷ như vậy.Vũ sẽ trả_lời mẹ thế_nào.Phó trưởng_phòng Cảnh_sát kinh_tế PC03 của tỉnh Đông_Bình giao cho trinh_sát Phong nhiệm_vụ lên tuyến_đầu.Giám_đốc CDC hốt_hoảng trong khi không hề biết người đàn_ông đang nói_chuyện với mình là Trưởng_phòng điều_tra C03_Cục Cảnh_sát điều_tra tội_phạm về tham_nhũng kinh_tế buôn_lậu.Giám_đốc CDC Hải_Hà bị bắt vì tội nhận hối_lộ của Tuấn.Ở cuối tập 2 ông Vừng nhắn_tin hẹn gặp Đại_tá Trần_Giang
110,"[0.97732273 0.9903537  1.00338467 1.00338467 1.00338467 0.97732273
 1.00338467 1.00338467 1.00338467 1.00338467 1.00338467 0.9903537
 0.9903537  0.9903537  1.00338467 1.00338467 1.00338467 1.00338467
 1.00338467 1.00338467 1.00338467 1.00338467 1.00338467 1.00338467
 1.00338467 1.00338467 1.00338467 1.00338467 1.00338467 1.00338467
 1.00338467 1.00338467 0.97732273 1.00338467 1.00338467 1.00338467
 1.00338467 1.00338467 1.00338467 0.9903537  1.00338467 1.00338467
 1.00338467 1.00338467 1.00338467 1.00338467 1.00338467 1.00338467
 1.00338467 1.00338467 1.00338467 1.00338467 1.00338467 1.00338467
 1.00338467 1.00338467 1.00338467 1.00338467 1.00338467 1.00338467
 0.9903537  1.00338467 1.00338467 1.00338467 0.9903537  1.00338467
 1.00338467 0.9903537  0.95126079 1.00338467 0.97732273 1.00338467
 1.00338467 1.00338467 1.00338467 1.00338467 1.00338467]",Tuy_nhiên nếu chọn cài_đặt bản beta tác_giả Howley khuyên người dùng nên đảm_bảo dữ_liệu đã được sao lưu và có_thể bị mất những thông_tin quan_trọng.Nếu muốn dùng thử iOS 16 beta người dùng có_thể đăng_ký quyền truy_cập thử từ trang_web của Apple và tải tệp xuống iPhone của mình.Ngoài_ra nhiều tin_đồn còn cho rằng chiếc iPhone 14 Pro sắp ra_mắt sẽ hỗ_trợ tính_năng Alwayson_Display luôn hiển_thị các widget kể_cả khi đang tắt màn_hình.Sự cải_tiến này sẽ giúp iOS cạnh_tranh gắt_gao hơn với Android về khả_năng tùy biến.Học theo Android cách hiển_thị thông_báo của iOS 16 trên màn_hình khóa cũng có nhiều sự thay_đổi.Để sử_dụng tính_năng này người dùng chỉ cần chọn một bức ảnh trong ứng_dụng Ảnh nhấn vào biểu_tượng 3 dấu_chấm ở góc trên cùng bên phải của màn_hình và chọn Ẩn.Ngược lại khi muốn xem lại ảnh của mình người dùng chỉ cần chọn tab Album trong thư_viện ảnh cuộn xuống cuối màn_hình và chọn Ẩn trong phần Tiện_ích.Tất_nhiên đây là phiên_bản beta của iOS 16 nên Apple có_thể sẽ thay_đổi cách sử_dụng tính_năng trong hệ điều_hành chính_thức
111,"[1.01361257 1.01361257 0.99057592 1.01361257 0.99057592 1.01361257
 1.01361257 0.99057592 1.01361257 1.01361257 0.94450262 1.01361257
 1.01361257 1.01361257 1.01361257 0.99057592 1.01361257 0.99057592
 1.01361257 0.99057592 1.01361257 1.01361257 1.01361257 1.01361257
 1.01361257 0.99057592 1.01361257 1.01361257 1.01361257 0.99057592
 1.01361257 1.01361257 1.01361257 0.87539267 1.01361257 0.94450262
 1.01361257 0.96753927 1.01361257 0.99057592 1.01361257 1.01361257
 1.01361257 0.94450262]",That That cũng đứng hạng hai trong bảng xếp_hạng Những bài hát bán_chạy nhất bên cạnh As It_Was của ngôi_sao nhạc pop người Anh Harry_Styles.Suga của nhóm nhạc nam BTS là nhà_sản_xuất và xuất_hiện trong MV chủ_đề mang tên That_That.PSY gửi lời cảm_ơn tới khán_giả sau khi thứ_hạng của That_That trên Billboard được công_bố.That That cũng đạt thứ_hạng cao trên Billboard_Global 200 Billboard_Global_Excl lần_lượt ở vị_trí thứ 2 và thứ 5.Nam rapper từng đứng ở vị_trí thứ 2 trong 7 tuần với ca_khúc nổi_tiếng toàn_cầu Gangnam_Style
112,"[1.01746233 1.01746233 0.98155189 1.00549218 0.99352204 0.98155189
 1.01746233 1.00549218 1.01746233 1.01746233 1.00549218 1.00549218
 1.01746233 1.00549218 1.01746233 0.99352204 1.01746233 1.00549218
 1.01746233 1.01746233 1.01746233 0.98155189 0.99352204 0.90973102
 0.9576116  1.00549218 1.00549218 1.01746233 1.00549218 1.00549218
 1.01746233 0.67032812 1.01746233 1.00549218 0.98155189 1.00549218
 0.88579073 1.01746233 1.00549218 1.01746233 1.01746233 1.01746233
 1.00549218 0.99352204 0.98155189 1.01746233 1.00549218 1.01746233
 0.99352204 1.01746233 0.98155189 0.98155189 1.01746233 0.98155189
 0.98155189 0.99352204 0.96958175 1.00549218 1.00549218 1.00549218
 1.01746233 1.01746233 1.00549218 1.00549218 1.01746233 1.00549218
 1.01746233 1.01746233 1.01746233 1.01746233 1.01746233 1.01746233
 1.01746233 1.01746233 1.01746233 1.01746233 1.01746233 1.00549218
 1.01746233 0.98155189 1.01746233 1.00549218 1.01746233 1.00549218
 1.01746233]",Do_đó khi có thông_báo hồ_sơ vụ án được chuyển lại cho Cơ_quan Cảnh_sát điều_tra Công_an TP Hồ_Chí_Minh luật_sư Thơm sẽ tiếp_tục kiến_nghị đến lãnh_đạo Bộ Công_an Viện_kiểm_sát_nhân_dân_tối_cao Ban_giám_đốc Công_an TP Hồ_Chí_Minh Thủ_trưởng Cơ_quan Cảnh_sát điều_tra Viện_trưởng VKSND TP Hồ_Chí_Minh đề_nghị thay_đổi tội_danh của Nguyễn_Kim_Trung_Thái từ tội Che_giấu tội_phạm sang tội Giết_người với những căn_cứ pháp_lý cụ_thể.Sáng 217_Tòa gia_đình và người chưa thành_niên TAND_TPHCM đã quyết_định trả hồ_sơ vụ án bạo_hành bé gái 8 tuổi đến tử_vong cho Viện_KSND_TPHCM để điều_tra bổ_sung.Các loại vết_thương kích_cỡ vết_thương các tổn_thương ở bên trong như thế_nào đều đã xác_định được.Sau hơn 1 giờ tiến_hành phiên_tòa Hội_đồng xét_xử quyết_định trả hồ_sơ vụ án để điều_tra bổ_sung yêu_cầu giám_định các thương_tích trước ngày cháu bé tử_vong.Có lúc Thái còn cùng Trang đánh_đập cháu VA giúp_sức cho Trang hành_hạ cháu VA xóa camera che_giấu hành_vi phạm_tội của Trang.Bị_cáo Nguyễn_Kim_Trung_Thái.tại chung_cư Saigon_Pearl quận Bình_Thạnh TP Hồ_Chí_Minh.Cáo_trạng của Viện KSND TP Hồ_Chí_Minh thể_hiện Nguyễn_Võ_Quỳnh_Trang sinh năm 1995 sống chung như vợ_chồng với Nguyễn_Kim_Trung_Thái sinh năm 1985 và ở cùng con_riêng của Thái là cháu VA
